id;id_ccaa;destino;motivo;alojamiento_nivel1;alojamiento_nivel2;anio;viajes
1748;9;Cataluña;Turismo de sol y playa;Total;;2017;3192094
1749;9;Cataluña;Turismo de sol y playa;Total;;2016;3420222
1750;9;Cataluña;Turismo de sol y playa;Total;;2015;3924402
1751;9;Cataluña;Turismo de naturaleza;Total;;2024;2380817
1752;9;Cataluña;Turismo de naturaleza;Total;;2023;2110673
1753;9;Cataluña;Turismo de naturaleza;Total;;2022;2305278
1754;9;Cataluña;Turismo de naturaleza;Total;;2021;2103054
1755;9;Cataluña;Turismo de naturaleza;Total;;2020;1854867
1756;9;Cataluña;Turismo de naturaleza;Total;;2019;2111770
1757;9;Cataluña;Turismo de naturaleza;Total;;2018;1975814
1758;9;Cataluña;Turismo de naturaleza;Total;;2017;1935573
1759;9;Cataluña;Turismo de naturaleza;Total;;2016;1831513
1760;9;Cataluña;Turismo de naturaleza;Total;;2015;2337541
1761;9;Cataluña;Turismo cultural;Total;;2024;994205
1762;9;Cataluña;Turismo cultural;Total;;2023;1166752
1763;9;Cataluña;Turismo cultural;Total;;2022;1034534
1764;9;Cataluña;Turismo cultural;Total;;2021;729997
1765;9;Cataluña;Turismo cultural;Total;;2020;267785
1766;9;Cataluña;Turismo cultural;Total;;2019;765419
1767;9;Cataluña;Turismo cultural;Total;;2018;901797
1768;9;Cataluña;Turismo cultural;Total;;2017;633968
1769;9;Cataluña;Turismo cultural;Total;;2016;928272
1770;9;Cataluña;Turismo cultural;Total;;2015;1021917
1771;9;Cataluña;Turismo gastronómico;Total;;2024;133361
1772;9;Cataluña;Turismo gastronómico;Total;;2023;117381
1773;9;Cataluña;Turismo gastronómico;Total;;2022;250840
1781;9;Cataluña;Turismo deportivo;Total;;2024;676967
1782;9;Cataluña;Turismo deportivo;Total;;2023;954101
1783;9;Cataluña;Turismo deportivo;Total;;2022;667348
1784;9;Cataluña;Turismo deportivo;Total;;2021;403809
1785;9;Cataluña;Turismo deportivo;Total;;2020;379095
1786;9;Cataluña;Turismo deportivo;Total;;2019;942817
1787;9;Cataluña;Turismo deportivo;Total;;2018;702267
1788;9;Cataluña;Turismo deportivo;Total;;2017;638353
1789;9;Cataluña;Turismo deportivo;Total;;2016;707115
1790;9;Cataluña;Turismo deportivo;Total;;2015;564521
1791;9;Cataluña;Turismo termal y de bienestar;Total;;2024;103762
1792;9;Cataluña;Turismo termal y de bienestar;Total;;2023;146706
1793;9;Cataluña;Turismo termal y de bienestar;Total;;2022;196102
1796;9;Cataluña;Turismo termal y de bienestar;Total;;2019;155903
1797;9;Cataluña;Turismo termal y de bienestar;Total;;2018;149005
1800;9;Cataluña;Turismo termal y de bienestar;Total;;2015;494662
1801;9;Cataluña;Otro tipo de turismo de ocio;Total;;2024;5487914
1802;9;Cataluña;Otro tipo de turismo de ocio;Total;;2023;4892291
1803;9;Cataluña;Otro tipo de turismo de ocio;Total;;2022;4876241
1804;9;Cataluña;Otro tipo de turismo de ocio;Total;;2021;3918614
1805;9;Cataluña;Otro tipo de turismo de ocio;Total;;2020;2010477
1806;9;Cataluña;Otro tipo de turismo de ocio;Total;;2019;6864944
1807;9;Cataluña;Otro tipo de turismo de ocio;Total;;2018;8457821
1808;9;Cataluña;Otro tipo de turismo de ocio;Total;;2017;9131928
1809;9;Cataluña;Otro tipo de turismo de ocio;Total;;2016;5355419
1810;9;Cataluña;Otro tipo de turismo de ocio;Total;;2015;2885197
1811;9;Cataluña;Visitas a familiares o amigos;Total;;2024;7003077
1812;9;Cataluña;Visitas a familiares o amigos;Total;;2023;6712500
1813;9;Cataluña;Visitas a familiares o amigos;Total;;2022;6808498
1814;9;Cataluña;Visitas a familiares o amigos;Total;;2021;7069043
1815;9;Cataluña;Visitas a familiares o amigos;Total;;2020;4362035
1816;9;Cataluña;Visitas a familiares o amigos;Total;;2019;7402555
1817;9;Cataluña;Visitas a familiares o amigos;Total;;2018;7172339
1818;9;Cataluña;Visitas a familiares o amigos;Total;;2017;7048009
1819;9;Cataluña;Visitas a familiares o amigos;Total;;2016;7102040
1820;9;Cataluña;Visitas a familiares o amigos;Total;;2015;7036179
1821;9;Cataluña;Otros motivos;Total;;2024;1124508
1822;9;Cataluña;Otros motivos;Total;;2023;1106210
1823;9;Cataluña;Otros motivos;Total;;2022;1034088
1824;9;Cataluña;Otros motivos;Total;;2021;926482
1825;9;Cataluña;Otros motivos;Total;;2020;808785
1826;9;Cataluña;Otros motivos;Total;;2019;1073448
1827;9;Cataluña;Otros motivos;Total;;2018;983603
1828;9;Cataluña;Otros motivos;Total;;2017;795027
1829;9;Cataluña;Otros motivos;Total;;2016;995651
1830;9;Cataluña;Otros motivos;Total;;2015;1131754
1851;9;Cataluña;Otros motivos de educación y formación;Total;;2024;124291
1856;9;Cataluña;Otros motivos de educación y formación;Total;;2019;91087
1858;9;Cataluña;Otros motivos de educación y formación;Total;;2017;77528
1859;9;Cataluña;Otros motivos de educación y formación;Total;;2016;168514
1860;9;Cataluña;Otros motivos de educación y formación;Total;;2015;185583
1861;9;Cataluña;Salud;Total;;2024;245205
1862;9;Cataluña;Salud;Total;;2023;172968
1863;9;Cataluña;Salud;Total;;2022;180313
1864;9;Cataluña;Salud;Total;;2021;162308
1865;9;Cataluña;Salud;Total;;2020;268864
1866;9;Cataluña;Salud;Total;;2019;254645
1867;9;Cataluña;Salud;Total;;2018;200193
1868;9;Cataluña;Salud;Total;;2017;295655
1869;9;Cataluña;Salud;Total;;2016;294529
1870;9;Cataluña;Salud;Total;;2015;258149
1881;9;Cataluña;Otros;Total;;2024;725882
1882;9;Cataluña;Otros;Total;;2023;788170
1883;9;Cataluña;Otros;Total;;2022;748697
1884;9;Cataluña;Otros;Total;;2021;622136
1885;9;Cataluña;Otros;Total;;2020;346763
1886;9;Cataluña;Otros;Total;;2019;589960
1887;9;Cataluña;Otros;Total;;2018;666253
1888;9;Cataluña;Otros;Total;;2017;327343
1889;9;Cataluña;Otros;Total;;2016;451475
1890;9;Cataluña;Otros;Total;;2015;605942
1891;10;Comunitat Valenciana;Negocios y otros motivos profesionales;Total;;2024;1246306
1892;10;Comunitat Valenciana;Negocios y otros motivos profesionales;Total;;2023;1380535
1893;10;Comunitat Valenciana;Negocios y otros motivos profesionales;Total;;2022;1422722
1894;10;Comunitat Valenciana;Negocios y otros motivos profesionales;Total;;2021;685997
1895;10;Comunitat Valenciana;Negocios y otros motivos profesionales;Total;;2020;706688
1896;10;Comunitat Valenciana;Negocios y otros motivos profesionales;Total;;2019;1233768
1897;10;Comunitat Valenciana;Negocios y otros motivos profesionales;Total;;2018;1052944
1898;10;Comunitat Valenciana;Negocios y otros motivos profesionales;Total;;2017;1100747
1899;10;Comunitat Valenciana;Negocios y otros motivos profesionales;Total;;2016;1030551
1900;10;Comunitat Valenciana;Negocios y otros motivos profesionales;Total;;2015;1094687
1901;10;Comunitat Valenciana;Congresos, ferias y convenciones;Total;;2024;112456
1906;10;Comunitat Valenciana;Congresos, ferias y convenciones;Total;;2019;90640
1907;10;Comunitat Valenciana;Congresos, ferias y convenciones;Total;;2018;137286
1908;10;Comunitat Valenciana;Congresos, ferias y convenciones;Total;;2017;102803
1910;10;Comunitat Valenciana;Congresos, ferias y convenciones;Total;;2015;71256
1911;10;Comunitat Valenciana;Desplazamiento al centro de trabajo;Total;;2024;642694
1912;10;Comunitat Valenciana;Desplazamiento al centro de trabajo;Total;;2023;898966
1913;10;Comunitat Valenciana;Desplazamiento al centro de trabajo;Total;;2022;1008284
1914;10;Comunitat Valenciana;Desplazamiento al centro de trabajo;Total;;2021;368067
1915;10;Comunitat Valenciana;Desplazamiento al centro de trabajo;Total;;2020;516452
1916;10;Comunitat Valenciana;Desplazamiento al centro de trabajo;Total;;2019;572859
1917;10;Comunitat Valenciana;Desplazamiento al centro de trabajo;Total;;2018;479293
1918;10;Comunitat Valenciana;Desplazamiento al centro de trabajo;Total;;2017;625762
1919;10;Comunitat Valenciana;Desplazamiento al centro de trabajo;Total;;2016;426092
1920;10;Comunitat Valenciana;Desplazamiento al centro de trabajo;Total;;2015;686542
1921;10;Comunitat Valenciana;Otros motivos profesionales;Total;;2024;491156
1922;10;Comunitat Valenciana;Otros motivos profesionales;Total;;2023;400691
1923;10;Comunitat Valenciana;Otros motivos profesionales;Total;;2022;315173
1924;10;Comunitat Valenciana;Otros motivos profesionales;Total;;2021;264051
1925;10;Comunitat Valenciana;Otros motivos profesionales;Total;;2020;170648
1926;10;Comunitat Valenciana;Otros motivos profesionales;Total;;2019;570269
1927;10;Comunitat Valenciana;Otros motivos profesionales;Total;;2018;436366
1928;10;Comunitat Valenciana;Otros motivos profesionales;Total;;2017;372183
1929;10;Comunitat Valenciana;Otros motivos profesionales;Total;;2016;542483
1930;10;Comunitat Valenciana;Otros motivos profesionales;Total;;2015;336889
1931;10;Comunitat Valenciana;Motivos personales;Total;;2024;16695944
1932;10;Comunitat Valenciana;Motivos personales;Total;;2023;17097199
1933;10;Comunitat Valenciana;Motivos personales;Total;;2022;16509287
1934;10;Comunitat Valenciana;Motivos personales;Total;;2021;16016036
1935;10;Comunitat Valenciana;Motivos personales;Total;;2020;10899514
1936;10;Comunitat Valenciana;Motivos personales;Total;;2019;18545848
1937;10;Comunitat Valenciana;Motivos personales;Total;;2018;18403677
1938;10;Comunitat Valenciana;Motivos personales;Total;;2017;17439543
1939;10;Comunitat Valenciana;Motivos personales;Total;;2016;16154156
1940;10;Comunitat Valenciana;Motivos personales;Total;;2015;15169451
1941;10;Comunitat Valenciana;Ocio, recreo y vacaciones;Total;;2024;10809837
1942;10;Comunitat Valenciana;Ocio, recreo y vacaciones;Total;;2023;10579519
1943;10;Comunitat Valenciana;Ocio, recreo y vacaciones;Total;;2022;10403148
1944;10;Comunitat Valenciana;Ocio, recreo y vacaciones;Total;;2021;9801273
1945;10;Comunitat Valenciana;Ocio, recreo y vacaciones;Total;;2020;6385804
1946;10;Comunitat Valenciana;Ocio, recreo y vacaciones;Total;;2019;11098838
1947;10;Comunitat Valenciana;Ocio, recreo y vacaciones;Total;;2018;11635861
1948;10;Comunitat Valenciana;Ocio, recreo y vacaciones;Total;;2017;10979511
1949;10;Comunitat Valenciana;Ocio, recreo y vacaciones;Total;;2016;9382050
1950;10;Comunitat Valenciana;Ocio, recreo y vacaciones;Total;;2015;9339657
1951;10;Comunitat Valenciana;Turismo de sol y playa;Total;;2024;5380265
1952;10;Comunitat Valenciana;Turismo de sol y playa;Total;;2023;4958441
1953;10;Comunitat Valenciana;Turismo de sol y playa;Total;;2022;5579182
1954;10;Comunitat Valenciana;Turismo de sol y playa;Total;;2021;5595856
1955;10;Comunitat Valenciana;Turismo de sol y playa;Total;;2020;3299739
1956;10;Comunitat Valenciana;Turismo de sol y playa;Total;;2019;5825846
1957;10;Comunitat Valenciana;Turismo de sol y playa;Total;;2018;5388635
1958;10;Comunitat Valenciana;Turismo de sol y playa;Total;;2017;4870890
1959;10;Comunitat Valenciana;Turismo de sol y playa;Total;;2016;5045456
1960;10;Comunitat Valenciana;Turismo de sol y playa;Total;;2015;5388425
1961;10;Comunitat Valenciana;Turismo de naturaleza;Total;;2024;453624
1962;10;Comunitat Valenciana;Turismo de naturaleza;Total;;2023;606360
1963;10;Comunitat Valenciana;Turismo de naturaleza;Total;;2022;663691
1964;10;Comunitat Valenciana;Turismo de naturaleza;Total;;2021;690104
1965;10;Comunitat Valenciana;Turismo de naturaleza;Total;;2020;284633
1966;10;Comunitat Valenciana;Turismo de naturaleza;Total;;2019;534423
1967;10;Comunitat Valenciana;Turismo de naturaleza;Total;;2018;554070
1968;10;Comunitat Valenciana;Turismo de naturaleza;Total;;2017;488489
1969;10;Comunitat Valenciana;Turismo de naturaleza;Total;;2016;476768
1970;10;Comunitat Valenciana;Turismo de naturaleza;Total;;2015;668595
1971;10;Comunitat Valenciana;Turismo cultural;Total;;2024;817439
1972;10;Comunitat Valenciana;Turismo cultural;Total;;2023;914771
1973;10;Comunitat Valenciana;Turismo cultural;Total;;2022;626736
1974;10;Comunitat Valenciana;Turismo cultural;Total;;2021;406189
1975;10;Comunitat Valenciana;Turismo cultural;Total;;2020;247787
1976;10;Comunitat Valenciana;Turismo cultural;Total;;2019;518832
1977;10;Comunitat Valenciana;Turismo cultural;Total;;2018;482771
1978;10;Comunitat Valenciana;Turismo cultural;Total;;2017;424389
1979;10;Comunitat Valenciana;Turismo cultural;Total;;2016;598304
1980;10;Comunitat Valenciana;Turismo cultural;Total;;2015;477557
1983;10;Comunitat Valenciana;Turismo gastronómico;Total;;2022;130735
1991;10;Comunitat Valenciana;Turismo deportivo;Total;;2024;253846
1992;10;Comunitat Valenciana;Turismo deportivo;Total;;2023;366806
1993;10;Comunitat Valenciana;Turismo deportivo;Total;;2022;222639
1994;10;Comunitat Valenciana;Turismo deportivo;Total;;2021;147649
1995;10;Comunitat Valenciana;Turismo deportivo;Total;;2020;103991
1996;10;Comunitat Valenciana;Turismo deportivo;Total;;2019;307261
1997;10;Comunitat Valenciana;Turismo deportivo;Total;;2018;239788
1998;10;Comunitat Valenciana;Turismo deportivo;Total;;2017;244132
1999;10;Comunitat Valenciana;Turismo deportivo;Total;;2016;297878
2000;10;Comunitat Valenciana;Turismo deportivo;Total;;2015;185246
2002;10;Comunitat Valenciana;Turismo termal y de bienestar;Total;;2023;137930
2006;10;Comunitat Valenciana;Turismo termal y de bienestar;Total;;2019;71495
2007;10;Comunitat Valenciana;Turismo termal y de bienestar;Total;;2018;87993
2009;10;Comunitat Valenciana;Turismo termal y de bienestar;Total;;2016;103793
2010;10;Comunitat Valenciana;Turismo termal y de bienestar;Total;;2015;308603
2011;10;Comunitat Valenciana;Otro tipo de turismo de ocio;Total;;2024;3792514
2012;10;Comunitat Valenciana;Otro tipo de turismo de ocio;Total;;2023;3535261
2013;10;Comunitat Valenciana;Otro tipo de turismo de ocio;Total;;2022;3101488
2014;10;Comunitat Valenciana;Otro tipo de turismo de ocio;Total;;2021;2825462
2015;10;Comunitat Valenciana;Otro tipo de turismo de ocio;Total;;2020;2343608
2016;10;Comunitat Valenciana;Otro tipo de turismo de ocio;Total;;2019;3793882
2017;10;Comunitat Valenciana;Otro tipo de turismo de ocio;Total;;2018;4841094
2018;10;Comunitat Valenciana;Otro tipo de turismo de ocio;Total;;2017;4843273
2019;10;Comunitat Valenciana;Otro tipo de turismo de ocio;Total;;2016;2850888
2020;10;Comunitat Valenciana;Otro tipo de turismo de ocio;Total;;2015;2280609
2021;10;Comunitat Valenciana;Visitas a familiares o amigos;Total;;2024;5005957
2022;10;Comunitat Valenciana;Visitas a familiares o amigos;Total;;2023;5816126
2023;10;Comunitat Valenciana;Visitas a familiares o amigos;Total;;2022;4892759
2024;10;Comunitat Valenciana;Visitas a familiares o amigos;Total;;2021;5242616
2025;10;Comunitat Valenciana;Visitas a familiares o amigos;Total;;2020;3833109
2026;10;Comunitat Valenciana;Visitas a familiares o amigos;Total;;2019;6407613
2027;10;Comunitat Valenciana;Visitas a familiares o amigos;Total;;2018;6054207
2028;10;Comunitat Valenciana;Visitas a familiares o amigos;Total;;2017;5654726
2029;10;Comunitat Valenciana;Visitas a familiares o amigos;Total;;2016;5490897
2030;10;Comunitat Valenciana;Visitas a familiares o amigos;Total;;2015;4804857
2031;10;Comunitat Valenciana;Otros motivos;Total;;2024;880150
2032;10;Comunitat Valenciana;Otros motivos;Total;;2023;701554
2033;10;Comunitat Valenciana;Otros motivos;Total;;2022;1213380
2034;10;Comunitat Valenciana;Otros motivos;Total;;2021;972147
2035;10;Comunitat Valenciana;Otros motivos;Total;;2020;680601
2036;10;Comunitat Valenciana;Otros motivos;Total;;2019;1039397
2037;10;Comunitat Valenciana;Otros motivos;Total;;2018;713608
2038;10;Comunitat Valenciana;Otros motivos;Total;;2017;805306
2039;10;Comunitat Valenciana;Otros motivos;Total;;2016;1281209
2040;10;Comunitat Valenciana;Otros motivos;Total;;2015;1024938
2067;10;Comunitat Valenciana;Otros motivos de educación y formación;Total;;2018;101704
2069;10;Comunitat Valenciana;Otros motivos de educación y formación;Total;;2016;134266
2071;10;Comunitat Valenciana;Salud;Total;;2024;200796
2072;10;Comunitat Valenciana;Salud;Total;;2023;122294
2073;10;Comunitat Valenciana;Salud;Total;;2022;174509
2074;10;Comunitat Valenciana;Salud;Total;;2021;224677
2075;10;Comunitat Valenciana;Salud;Total;;2020;120963
2076;10;Comunitat Valenciana;Salud;Total;;2019;264364
2077;10;Comunitat Valenciana;Salud;Total;;2018;113619
2078;10;Comunitat Valenciana;Salud;Total;;2017;176010
2079;10;Comunitat Valenciana;Salud;Total;;2016;103091
2080;10;Comunitat Valenciana;Salud;Total;;2015;94110
2091;10;Comunitat Valenciana;Otros;Total;;2024;501097
2092;10;Comunitat Valenciana;Otros;Total;;2023;395177
2093;10;Comunitat Valenciana;Otros;Total;;2022;907209
2094;10;Comunitat Valenciana;Otros;Total;;2021;637525
2095;10;Comunitat Valenciana;Otros;Total;;2020;474141
2096;10;Comunitat Valenciana;Otros;Total;;2019;586890
2097;10;Comunitat Valenciana;Otros;Total;;2018;446328
2098;10;Comunitat Valenciana;Otros;Total;;2017;515090
2099;10;Comunitat Valenciana;Otros;Total;;2016;1013168
2100;10;Comunitat Valenciana;Otros;Total;;2015;635406
2101;11;Extremadura;Negocios y otros motivos profesionales;Total;;2024;294033
2102;11;Extremadura;Negocios y otros motivos profesionales;Total;;2023;473531
2103;11;Extremadura;Negocios y otros motivos profesionales;Total;;2022;380838
2104;11;Extremadura;Negocios y otros motivos profesionales;Total;;2021;337461
2105;11;Extremadura;Negocios y otros motivos profesionales;Total;;2020;226818
2106;11;Extremadura;Negocios y otros motivos profesionales;Total;;2019;461746
2107;11;Extremadura;Negocios y otros motivos profesionales;Total;;2018;427141
2108;11;Extremadura;Negocios y otros motivos profesionales;Total;;2017;318212
2109;11;Extremadura;Negocios y otros motivos profesionales;Total;;2016;329213
2110;11;Extremadura;Negocios y otros motivos profesionales;Total;;2015;395160
2121;11;Extremadura;Desplazamiento al centro de trabajo;Total;;2024;225976
2122;11;Extremadura;Desplazamiento al centro de trabajo;Total;;2023;381807
2123;11;Extremadura;Desplazamiento al centro de trabajo;Total;;2022;270716
2124;11;Extremadura;Desplazamiento al centro de trabajo;Total;;2021;224368
2125;11;Extremadura;Desplazamiento al centro de trabajo;Total;;2020;169908
2126;11;Extremadura;Desplazamiento al centro de trabajo;Total;;2019;313124
2127;11;Extremadura;Desplazamiento al centro de trabajo;Total;;2018;282857
2128;11;Extremadura;Desplazamiento al centro de trabajo;Total;;2017;223864
2221;11;Extremadura;Otro tipo de turismo de ocio;Total;;2024;775120
2129;11;Extremadura;Desplazamiento al centro de trabajo;Total;;2016;240095
2130;11;Extremadura;Desplazamiento al centro de trabajo;Total;;2015;232432
