Destino principal;Concepto turístico;Alojamiento principal: Nivel 1;Alojamiento principal: Nivel 2;Motivo principal;Transporte principal;Forma de organización del viaje;Duración del viaje;Comunidad autónoma de residencia;Periodo;Total
08 Castilla - La Mancha;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2022;350.605
08 Castilla - La Mancha;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2021;339.308
08 Castilla - La Mancha;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2020;196.522
08 Castilla - La Mancha;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2019;420.862
08 Castilla - La Mancha;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2018;447.491
08 Castilla - La Mancha;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2017;382.349
08 Castilla - La Mancha;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2016;366.140
08 Castilla - La Mancha;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2015;363.770
08 Castilla - La Mancha;Viajes;Albergue;;Total;Total;Total;Total;Total;2024;""
08 Castilla - La Mancha;Viajes;Albergue;;Total;Total;Total;Total;Total;2023;""
08 Castilla - La Mancha;Viajes;Albergue;;Total;Total;Total;Total;Total;2022;""
08 Castilla - La Mancha;Viajes;Albergue;;Total;Total;Total;Total;Total;2021;""
08 Castilla - La Mancha;Viajes;Albergue;;Total;Total;Total;Total;Total;2020;""
08 Castilla - La Mancha;Viajes;Albergue;;Total;Total;Total;Total;Total;2019;""
08 Castilla - La Mancha;Viajes;Albergue;;Total;Total;Total;Total;Total;2018;""
08 Castilla - La Mancha;Viajes;Albergue;;Total;Total;Total;Total;Total;2017;""
08 Castilla - La Mancha;Viajes;Albergue;;Total;Total;Total;Total;Total;2016;""
08 Castilla - La Mancha;Viajes;Albergue;;Total;Total;Total;Total;Total;2015;""
08 Castilla - La Mancha;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2024;260.440
08 Castilla - La Mancha;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2023;113.622
08 Castilla - La Mancha;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2022;109.817
08 Castilla - La Mancha;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2021;""
08 Castilla - La Mancha;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2020;117.406
08 Castilla - La Mancha;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2019;133.432
08 Castilla - La Mancha;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2018;188.086
08 Castilla - La Mancha;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2017;363.172
08 Castilla - La Mancha;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2016;224.337
08 Castilla - La Mancha;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2015;146.169
08 Castilla - La Mancha;Viajes;No de mercado;;Total;Total;Total;Total;Total;2024;8.120.887
08 Castilla - La Mancha;Viajes;No de mercado;;Total;Total;Total;Total;Total;2023;8.429.872
08 Castilla - La Mancha;Viajes;No de mercado;;Total;Total;Total;Total;Total;2022;7.529.466
08 Castilla - La Mancha;Viajes;No de mercado;;Total;Total;Total;Total;Total;2021;6.593.010
08 Castilla - La Mancha;Viajes;No de mercado;;Total;Total;Total;Total;Total;2020;4.866.587
08 Castilla - La Mancha;Viajes;No de mercado;;Total;Total;Total;Total;Total;2019;8.697.225
08 Castilla - La Mancha;Viajes;No de mercado;;Total;Total;Total;Total;Total;2018;9.798.332
08 Castilla - La Mancha;Viajes;No de mercado;;Total;Total;Total;Total;Total;2017;10.765.422
08 Castilla - La Mancha;Viajes;No de mercado;;Total;Total;Total;Total;Total;2016;10.023.704
08 Castilla - La Mancha;Viajes;No de mercado;;Total;Total;Total;Total;Total;2015;10.034.353
08 Castilla - La Mancha;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2024;3.099.823
08 Castilla - La Mancha;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2023;2.550.642
08 Castilla - La Mancha;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2022;2.482.478
08 Castilla - La Mancha;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2021;2.409.783
08 Castilla - La Mancha;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2020;1.689.104
08 Castilla - La Mancha;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2019;3.292.855
08 Castilla - La Mancha;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2018;3.080.701
08 Castilla - La Mancha;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2017;3.357.634
08 Castilla - La Mancha;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2016;4.046.711
08 Castilla - La Mancha;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2015;3.154.517
08 Castilla - La Mancha;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2024;4.941.317
08 Castilla - La Mancha;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2023;5.769.615
08 Castilla - La Mancha;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2022;4.943.931
08 Castilla - La Mancha;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2021;4.062.521
08 Castilla - La Mancha;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2020;3.144.886
08 Castilla - La Mancha;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2019;5.303.658
08 Castilla - La Mancha;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2018;6.615.158
08 Castilla - La Mancha;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2017;7.333.308
08 Castilla - La Mancha;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2016;5.916.253
08 Castilla - La Mancha;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2015;6.706.730
08 Castilla - La Mancha;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2024;""
08 Castilla - La Mancha;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2023;""
08 Castilla - La Mancha;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2022;""
08 Castilla - La Mancha;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2021;""
08 Castilla - La Mancha;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2020;""
08 Castilla - La Mancha;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2019;""
08 Castilla - La Mancha;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2018;""
08 Castilla - La Mancha;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2017;""
08 Castilla - La Mancha;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2016;""
08 Castilla - La Mancha;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2015;173.106
09 Cataluña;Viajes;De mercado;;Total;Total;Total;Total;Total;2024;9.127.065
09 Cataluña;Viajes;De mercado;;Total;Total;Total;Total;Total;2023;10.075.929
09 Cataluña;Viajes;De mercado;;Total;Total;Total;Total;Total;2022;9.845.719
09 Cataluña;Viajes;De mercado;;Total;Total;Total;Total;Total;2021;7.792.977
09 Cataluña;Viajes;De mercado;;Total;Total;Total;Total;Total;2020;5.034.177
09 Cataluña;Viajes;De mercado;;Total;Total;Total;Total;Total;2019;10.148.150
09 Cataluña;Viajes;De mercado;;Total;Total;Total;Total;Total;2018;9.273.482
09 Cataluña;Viajes;De mercado;;Total;Total;Total;Total;Total;2017;9.608.986
09 Cataluña;Viajes;De mercado;;Total;Total;Total;Total;Total;2016;9.124.851
09 Cataluña;Viajes;De mercado;;Total;Total;Total;Total;Total;2015;8.170.240
09 Cataluña;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2024;4.783.435
09 Cataluña;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2023;5.244.145
09 Cataluña;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2022;5.299.930
09 Cataluña;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2021;3.989.314
09 Cataluña;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2020;2.386.037
09 Cataluña;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2019;5.234.883
09 Cataluña;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2018;5.041.685
09 Cataluña;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2017;5.245.554
09 Cataluña;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2016;5.254.289
09 Cataluña;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2015;5.000.396
09 Cataluña;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2024;1.720.357
09 Cataluña;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2023;1.745.075
09 Cataluña;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2022;2.233.531
09 Cataluña;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2021;1.551.659
09 Cataluña;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2020;961.577
09 Cataluña;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2019;2.058.938
09 Cataluña;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2018;1.561.174
09 Cataluña;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2017;1.629.503
09 Cataluña;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2016;1.119.082
09 Cataluña;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2015;927.307
09 Cataluña;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2024;1.676.278
09 Cataluña;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2023;1.992.215
09 Cataluña;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2022;1.364.623
09 Cataluña;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2021;1.404.383
09 Cataluña;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2020;871.733
09 Cataluña;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2019;1.677.514
09 Cataluña;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2018;1.496.756
09 Cataluña;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2017;1.520.513
09 Cataluña;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2016;1.243.744
09 Cataluña;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2015;1.041.983
09 Cataluña;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2024;516.389
09 Cataluña;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2023;601.295
09 Cataluña;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2022;561.260
09 Cataluña;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2021;569.045
09 Cataluña;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2020;398.640
09 Cataluña;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2019;706.746
09 Cataluña;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2018;707.733
09 Cataluña;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2017;659.825
09 Cataluña;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2016;881.416
09 Cataluña;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2015;515.288
09 Cataluña;Viajes;Albergue;;Total;Total;Total;Total;Total;2024;209.184
09 Cataluña;Viajes;Albergue;;Total;Total;Total;Total;Total;2023;""
09 Cataluña;Viajes;Albergue;;Total;Total;Total;Total;Total;2022;""
09 Cataluña;Viajes;Albergue;;Total;Total;Total;Total;Total;2021;""
09 Cataluña;Viajes;Albergue;;Total;Total;Total;Total;Total;2020;""
09 Cataluña;Viajes;Albergue;;Total;Total;Total;Total;Total;2019;166.589
09 Cataluña;Viajes;Albergue;;Total;Total;Total;Total;Total;2018;158.022
09 Cataluña;Viajes;Albergue;;Total;Total;Total;Total;Total;2017;158.074
09 Cataluña;Viajes;Albergue;;Total;Total;Total;Total;Total;2016;247.749
09 Cataluña;Viajes;Albergue;;Total;Total;Total;Total;Total;2015;183.350
09 Cataluña;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2024;221.421
09 Cataluña;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2023;383.232
09 Cataluña;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2022;254.775
09 Cataluña;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2021;162.195
09 Cataluña;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2020;340.659
09 Cataluña;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2019;303.479
09 Cataluña;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2018;308.113
09 Cataluña;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2017;395.518
09 Cataluña;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2016;378.572
09 Cataluña;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2015;501.917
09 Cataluña;Viajes;No de mercado;;Total;Total;Total;Total;Total;2024;13.897.537
09 Cataluña;Viajes;No de mercado;;Total;Total;Total;Total;Total;2023;13.687.094
09 Cataluña;Viajes;No de mercado;;Total;Total;Total;Total;Total;2022;14.316.052
09 Cataluña;Viajes;No de mercado;;Total;Total;Total;Total;Total;2021;12.800.971
09 Cataluña;Viajes;No de mercado;;Total;Total;Total;Total;Total;2020;8.419.070
09 Cataluña;Viajes;No de mercado;;Total;Total;Total;Total;Total;2019;15.111.595
09 Cataluña;Viajes;No de mercado;;Total;Total;Total;Total;Total;2018;15.893.796
09 Cataluña;Viajes;No de mercado;;Total;Total;Total;Total;Total;2017;15.618.955
09 Cataluña;Viajes;No de mercado;;Total;Total;Total;Total;Total;2016;13.265.667
09 Cataluña;Viajes;No de mercado;;Total;Total;Total;Total;Total;2015;13.469.716
09 Cataluña;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2024;5.057.372
09 Cataluña;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2023;4.561.354
09 Cataluña;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2022;4.656.400
09 Cataluña;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2021;3.688.435
09 Cataluña;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2020;2.252.539
09 Cataluña;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2019;5.463.105
09 Cataluña;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2018;5.827.097
09 Cataluña;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2017;6.062.493
09 Cataluña;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2016;4.537.359
09 Cataluña;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2015;3.992.349
09 Cataluña;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2024;8.507.559
09 Cataluña;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2023;8.737.007
09 Cataluña;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2022;9.395.325
09 Cataluña;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2021;8.866.329
09 Cataluña;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2020;5.999.703
09 Cataluña;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2019;9.309.215
09 Cataluña;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2018;9.684.942
09 Cataluña;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2017;9.316.228
09 Cataluña;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2016;8.589.348
09 Cataluña;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2015;9.231.755
09 Cataluña;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2024;332.606
09 Cataluña;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2023;388.733
09 Cataluña;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2022;264.326
09 Cataluña;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2021;246.207
09 Cataluña;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2020;166.827
09 Cataluña;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2019;339.275
09 Cataluña;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2018;381.756
09 Cataluña;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2017;240.235
09 Cataluña;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2016;138.960
09 Cataluña;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2015;245.612
10 Comunitat Valenciana;Viajes;De mercado;;Total;Total;Total;Total;Total;2024;7.083.229
10 Comunitat Valenciana;Viajes;De mercado;;Total;Total;Total;Total;Total;2023;7.257.351
10 Comunitat Valenciana;Viajes;De mercado;;Total;Total;Total;Total;Total;2022;6.667.642
10 Comunitat Valenciana;Viajes;De mercado;;Total;Total;Total;Total;Total;2021;5.547.339
10 Comunitat Valenciana;Viajes;De mercado;;Total;Total;Total;Total;Total;2020;3.394.446
10 Comunitat Valenciana;Viajes;De mercado;;Total;Total;Total;Total;Total;2019;7.032.408
10 Comunitat Valenciana;Viajes;De mercado;;Total;Total;Total;Total;Total;2018;6.799.753
10 Comunitat Valenciana;Viajes;De mercado;;Total;Total;Total;Total;Total;2017;6.164.042
10 Comunitat Valenciana;Viajes;De mercado;;Total;Total;Total;Total;Total;2016;6.109.482
10 Comunitat Valenciana;Viajes;De mercado;;Total;Total;Total;Total;Total;2015;5.771.555
10 Comunitat Valenciana;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2024;3.953.963
10 Comunitat Valenciana;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2023;4.147.018
10 Comunitat Valenciana;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2022;3.754.168
10 Comunitat Valenciana;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2021;2.961.921
10 Comunitat Valenciana;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2020;1.608.681
10 Comunitat Valenciana;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2019;3.758.374
10 Comunitat Valenciana;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2018;3.852.750
10 Comunitat Valenciana;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2017;3.582.148
10 Comunitat Valenciana;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2016;3.631.767
10 Comunitat Valenciana;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2015;3.405.675
10 Comunitat Valenciana;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2024;2.073.520
10 Comunitat Valenciana;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2023;2.259.554
10 Comunitat Valenciana;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2022;2.018.535
