Destino;Concepto turístico;Tipo de dato;Periodo;Total
07 Castilla y León;Pernoctaciones;Valor absoluto;2019T4;11.517.032
07 Castilla y León;Pernoctaciones;Valor absoluto;2019T3;32.565.183
07 Castilla y León;Pernoctaciones;Valor absoluto;2019T2;12.339.814
07 Castilla y León;Pernoctaciones;Valor absoluto;2019T1;9.994.514
07 Castilla y León;Pernoctaciones;Valor absoluto;2018T4;10.371.486
07 Castilla y León;Pernoctaciones;Valor absoluto;2018T3;30.500.820
07 Castilla y León;Pernoctaciones;Valor absoluto;2018T2;12.588.576
07 Castilla y León;Pernoctaciones;Valor absoluto;2018T1;11.737.193
07 Castilla y León;Pernoctaciones;Valor absoluto;2017T4;10.722.083
07 Castilla y León;Pernoctaciones;Valor absoluto;2017T3;32.375.427
07 Castilla y León;Pernoctaciones;Valor absoluto;2017T2;12.424.501
07 Castilla y León;Pernoctaciones;Valor absoluto;2017T1;10.250.646
07 Castilla y León;Pernoctaciones;Valor absoluto;2016T4;11.871.952
07 Castilla y León;Pernoctaciones;Valor absoluto;2016T3;33.397.752
07 Castilla y León;Pernoctaciones;Valor absoluto;2016T2;8.730.812
07 Castilla y León;Pernoctaciones;Valor absoluto;2016T1;11.218.539
07 Castilla y León;Pernoctaciones;Valor absoluto;2015T4;10.309.457
07 Castilla y León;Pernoctaciones;Valor absoluto;2015T3;29.281.671
07 Castilla y León;Pernoctaciones;Valor absoluto;2015T2;10.700.484
07 Castilla y León;Pernoctaciones;Valor absoluto;2015T1;8.416.504
07 Castilla y León;Gasto total;Valor absoluto;2025T3;1.192.305,69
07 Castilla y León;Gasto total;Valor absoluto;2025T2;728.372,31
07 Castilla y León;Gasto total;Valor absoluto;2025T1;464.290,02
07 Castilla y León;Gasto total;Valor absoluto;2024T4;574.410,10
07 Castilla y León;Gasto total;Valor absoluto;2024T3;1.110.623,61
07 Castilla y León;Gasto total;Valor absoluto;2024T2;620.153,58
07 Castilla y León;Gasto total;Valor absoluto;2024T1;583.631,89
07 Castilla y León;Gasto total;Valor absoluto;2023T4;644.967,83
07 Castilla y León;Gasto total;Valor absoluto;2023T3;1.092.649,80
07 Castilla y León;Gasto total;Valor absoluto;2023T2;713.519,33
07 Castilla y León;Gasto total;Valor absoluto;2023T1;484.282,32
07 Castilla y León;Gasto total;Valor absoluto;2022T4;560.860,68
07 Castilla y León;Gasto total;Valor absoluto;2022T3;1.014.460,91
07 Castilla y León;Gasto total;Valor absoluto;2022T2;577.581,76
07 Castilla y León;Gasto total;Valor absoluto;2022T1;400.452,54
07 Castilla y León;Gasto total;Valor absoluto;2021T4;527.694,81
07 Castilla y León;Gasto total;Valor absoluto;2021T3;874.855,23
07 Castilla y León;Gasto total;Valor absoluto;2021T2;353.989,31
07 Castilla y León;Gasto total;Valor absoluto;2021T1;136.049,45
07 Castilla y León;Gasto total;Valor absoluto;2020T4;209.000,92
07 Castilla y León;Gasto total;Valor absoluto;2020T3;761.304,93
07 Castilla y León;Gasto total;Valor absoluto;2020T2;84.516,40
07 Castilla y León;Gasto total;Valor absoluto;2020T1;324.987,67
07 Castilla y León;Gasto total;Valor absoluto;2019T4;539.781,26
07 Castilla y León;Gasto total;Valor absoluto;2019T3;925.917,77
07 Castilla y León;Gasto total;Valor absoluto;2019T2;587.880,89
07 Castilla y León;Gasto total;Valor absoluto;2019T1;422.951,35
07 Castilla y León;Gasto total;Valor absoluto;2018T4;466.182,34
07 Castilla y León;Gasto total;Valor absoluto;2018T3;899.317,66
07 Castilla y León;Gasto total;Valor absoluto;2018T2;558.513,02
07 Castilla y León;Gasto total;Valor absoluto;2018T1;479.955,46
07 Castilla y León;Gasto total;Valor absoluto;2017T4;485.078,72
07 Castilla y León;Gasto total;Valor absoluto;2017T3;847.954,35
07 Castilla y León;Gasto total;Valor absoluto;2017T2;525.651,94
07 Castilla y León;Gasto total;Valor absoluto;2017T1;431.565,83
07 Castilla y León;Gasto total;Valor absoluto;2016T4;453.254,72
07 Castilla y León;Gasto total;Valor absoluto;2016T3;869.675,52
07 Castilla y León;Gasto total;Valor absoluto;2016T2;394.128,82
07 Castilla y León;Gasto total;Valor absoluto;2016T1;419.605,67
07 Castilla y León;Gasto total;Valor absoluto;2015T4;420.504,14
07 Castilla y León;Gasto total;Valor absoluto;2015T3;737.643,36
07 Castilla y León;Gasto total;Valor absoluto;2015T2;478.034,43
07 Castilla y León;Gasto total;Valor absoluto;2015T1;315.644,12
07 Castilla y León;Gasto medio por persona;Valor absoluto;2025T3;252,88
07 Castilla y León;Gasto medio por persona;Valor absoluto;2025T2;189,26
07 Castilla y León;Gasto medio por persona;Valor absoluto;2025T1;160,87
07 Castilla y León;Gasto medio por persona;Valor absoluto;2024T4;193
07 Castilla y León;Gasto medio por persona;Valor absoluto;2024T3;234,46
07 Castilla y León;Gasto medio por persona;Valor absoluto;2024T2;166,79
07 Castilla y León;Gasto medio por persona;Valor absoluto;2024T1;169,77
07 Castilla y León;Gasto medio por persona;Valor absoluto;2023T4;177,13
07 Castilla y León;Gasto medio por persona;Valor absoluto;2023T3;215,76
07 Castilla y León;Gasto medio por persona;Valor absoluto;2023T2;157,63
07 Castilla y León;Gasto medio por persona;Valor absoluto;2023T1;152,79
07 Castilla y León;Gasto medio por persona;Valor absoluto;2022T4;154,99
07 Castilla y León;Gasto medio por persona;Valor absoluto;2022T3;222,05
07 Castilla y León;Gasto medio por persona;Valor absoluto;2022T2;151,92
07 Castilla y León;Gasto medio por persona;Valor absoluto;2022T1;129,2
07 Castilla y León;Gasto medio por persona;Valor absoluto;2021T4;152,64
07 Castilla y León;Gasto medio por persona;Valor absoluto;2021T3;183,26
07 Castilla y León;Gasto medio por persona;Valor absoluto;2021T2;116,09
07 Castilla y León;Gasto medio por persona;Valor absoluto;2021T1;110,35
07 Castilla y León;Gasto medio por persona;Valor absoluto;2020T4;127,12
07 Castilla y León;Gasto medio por persona;Valor absoluto;2020T3;162,14
07 Castilla y León;Gasto medio por persona;Valor absoluto;2020T2;119,38
07 Castilla y León;Gasto medio por persona;Valor absoluto;2020T1;128,25
07 Castilla y León;Gasto medio por persona;Valor absoluto;2019T4;135,81
07 Castilla y León;Gasto medio por persona;Valor absoluto;2019T3;175,58
07 Castilla y León;Gasto medio por persona;Valor absoluto;2019T2;127,52
07 Castilla y León;Gasto medio por persona;Valor absoluto;2019T1;114,4
07 Castilla y León;Gasto medio por persona;Valor absoluto;2018T4;124,47
07 Castilla y León;Gasto medio por persona;Valor absoluto;2018T3;168,31
07 Castilla y León;Gasto medio por persona;Valor absoluto;2018T2;123,41
07 Castilla y León;Gasto medio por persona;Valor absoluto;2018T1;117,3
07 Castilla y León;Gasto medio por persona;Valor absoluto;2017T4;123,78
07 Castilla y León;Gasto medio por persona;Valor absoluto;2017T3;168,11
07 Castilla y León;Gasto medio por persona;Valor absoluto;2017T2;113,09
07 Castilla y León;Gasto medio por persona;Valor absoluto;2017T1;110,43
07 Castilla y León;Gasto medio por persona;Valor absoluto;2016T4;116,03
07 Castilla y León;Gasto medio por persona;Valor absoluto;2016T3;155,72
07 Castilla y León;Gasto medio por persona;Valor absoluto;2016T2;102,85
07 Castilla y León;Gasto medio por persona;Valor absoluto;2016T1;108,99
07 Castilla y León;Gasto medio por persona;Valor absoluto;2015T4;108,89
07 Castilla y León;Gasto medio por persona;Valor absoluto;2015T3;142,85
07 Castilla y León;Gasto medio por persona;Valor absoluto;2015T2;117,47
07 Castilla y León;Gasto medio por persona;Valor absoluto;2015T1;106,42
08 Castilla - La Mancha;Viajes;Valor absoluto;2025T3;2.928.390
08 Castilla - La Mancha;Viajes;Valor absoluto;2025T2;2.843.202
08 Castilla - La Mancha;Viajes;Valor absoluto;2025T1;2.201.336
08 Castilla - La Mancha;Viajes;Valor absoluto;2024T4;2.392.603
08 Castilla - La Mancha;Viajes;Valor absoluto;2024T3;3.027.386
08 Castilla - La Mancha;Viajes;Valor absoluto;2024T2;2.777.822
08 Castilla - La Mancha;Viajes;Valor absoluto;2024T1;2.717.806
08 Castilla - La Mancha;Viajes;Valor absoluto;2023T4;2.624.267
08 Castilla - La Mancha;Viajes;Valor absoluto;2023T3;2.912.329
08 Castilla - La Mancha;Viajes;Valor absoluto;2023T2;3.109.243
08 Castilla - La Mancha;Viajes;Valor absoluto;2023T1;2.231.870
08 Castilla - La Mancha;Viajes;Valor absoluto;2022T4;2.649.281
08 Castilla - La Mancha;Viajes;Valor absoluto;2022T3;2.754.434
08 Castilla - La Mancha;Viajes;Valor absoluto;2022T2;2.628.133
08 Castilla - La Mancha;Viajes;Valor absoluto;2022T1;1.751.071
08 Castilla - La Mancha;Viajes;Valor absoluto;2021T4;2.311.168
08 Castilla - La Mancha;Viajes;Valor absoluto;2021T3;3.011.896
08 Castilla - La Mancha;Viajes;Valor absoluto;2021T2;2.429.491
08 Castilla - La Mancha;Viajes;Valor absoluto;2021T1;739.560
08 Castilla - La Mancha;Viajes;Valor absoluto;2020T4;1.035.717
08 Castilla - La Mancha;Viajes;Valor absoluto;2020T3;2.921.949
08 Castilla - La Mancha;Viajes;Valor absoluto;2020T2;628.996
08 Castilla - La Mancha;Viajes;Valor absoluto;2020T1;1.668.876
08 Castilla - La Mancha;Viajes;Valor absoluto;2019T4;2.421.512
08 Castilla - La Mancha;Viajes;Valor absoluto;2019T3;3.073.841
08 Castilla - La Mancha;Viajes;Valor absoluto;2019T2;2.935.292
08 Castilla - La Mancha;Viajes;Valor absoluto;2019T1;2.567.594
08 Castilla - La Mancha;Viajes;Valor absoluto;2018T4;2.796.958
08 Castilla - La Mancha;Viajes;Valor absoluto;2018T3;3.570.970
08 Castilla - La Mancha;Viajes;Valor absoluto;2018T2;3.251.543
08 Castilla - La Mancha;Viajes;Valor absoluto;2018T1;2.451.107
08 Castilla - La Mancha;Viajes;Valor absoluto;2017T4;2.806.831
08 Castilla - La Mancha;Viajes;Valor absoluto;2017T3;4.034.402
08 Castilla - La Mancha;Viajes;Valor absoluto;2017T2;3.474.801
08 Castilla - La Mancha;Viajes;Valor absoluto;2017T1;2.556.447
08 Castilla - La Mancha;Viajes;Valor absoluto;2016T4;2.274.942
08 Castilla - La Mancha;Viajes;Valor absoluto;2016T3;3.592.772
08 Castilla - La Mancha;Viajes;Valor absoluto;2016T2;3.232.282
08 Castilla - La Mancha;Viajes;Valor absoluto;2016T1;3.075.382
08 Castilla - La Mancha;Viajes;Valor absoluto;2015T4;3.368.374
08 Castilla - La Mancha;Viajes;Valor absoluto;2015T3;3.424.280
08 Castilla - La Mancha;Viajes;Valor absoluto;2015T2;3.064.024
08 Castilla - La Mancha;Viajes;Valor absoluto;2015T1;2.291.047
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2025T3;5,4
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2025T2;2,81
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2025T1;2,81
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2024T4;2,52
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2024T3;4,61
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2024T2;2,44
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2024T1;2,72
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2023T4;2,86
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2023T3;4,83
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2023T2;2,74
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2023T1;2,65
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2022T4;2,6
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2022T3;4,86
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2022T2;2,65
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2022T1;2,32
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2021T4;2,65
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2021T3;4,44
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2021T2;2,4
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2021T1;3,11
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2020T4;4,26
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2020T3;5,91
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2020T2;3,56
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2020T1;3,2
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2019T4;2,9
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2019T3;4,44
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2019T2;2,79
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2019T1;2,79
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2018T4;2,6
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2018T3;4,85
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2018T2;2,32
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2018T1;2,43
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2017T4;2,52
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2017T3;4,86
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2017T2;2,47
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2017T1;2,19
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2016T4;2,63
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2016T3;4,59
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2016T2;2,07
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2016T1;2,79
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2015T4;2,8
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2015T3;4,32
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2015T2;2,74
08 Castilla - La Mancha;Duración media de los viajes;Valor absoluto;2015T1;2,53
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2025T3;15.817.853
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2025T2;7.982.379
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2025T1;6.174.945
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2024T4;6.031.740
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2024T3;13.958.354
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2024T2;6.777.427
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2024T1;7.398.853
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2023T4;7.509.289
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2023T3;14.052.046
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2023T2;8.519.026
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2023T1;5.907.320
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2022T4;6.900.101
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2022T3;13.391.109
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2022T2;6.964.864
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2022T1;4.065.619
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2021T4;6.123.203
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2021T3;13.370.568
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2021T2;5.824.883
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2021T1;2.302.262
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2020T4;4.416.245
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2020T3;17.264.833
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2020T2;2.239.002
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2020T1;5.333.353
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2019T4;7.011.888
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2019T3;13.650.932
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2019T2;8.201.835
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2019T1;7.165.754
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2018T4;7.266.425
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2018T3;17.322.592
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2018T2;7.540.399
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2018T1;5.947.449
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2017T4;7.081.348
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2017T3;19.594.431
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2017T2;8.581.169
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2017T1;5.587.517
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2016T4;5.972.132
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2016T3;16.490.296
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2016T2;6.681.863
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2016T1;8.590.345
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2015T4;9.418.942
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2015T3;14.800.779
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2015T2;8.401.561
08 Castilla - La Mancha;Pernoctaciones;Valor absoluto;2015T1;5.804.537
08 Castilla - La Mancha;Gasto total;Valor absoluto;2025T3;583.836,31
08 Castilla - La Mancha;Gasto total;Valor absoluto;2025T2;470.661,71
08 Castilla - La Mancha;Gasto total;Valor absoluto;2025T1;309.311,78
08 Castilla - La Mancha;Gasto total;Valor absoluto;2024T4;358.322,30
08 Castilla - La Mancha;Gasto total;Valor absoluto;2024T3;542.106,52
08 Castilla - La Mancha;Gasto total;Valor absoluto;2024T2;428.246,46
08 Castilla - La Mancha;Gasto total;Valor absoluto;2024T1;362.810,58
08 Castilla - La Mancha;Gasto total;Valor absoluto;2023T4;389.391,39
08 Castilla - La Mancha;Gasto total;Valor absoluto;2023T3;512.070,50
08 Castilla - La Mancha;Gasto total;Valor absoluto;2023T2;421.631,20
08 Castilla - La Mancha;Gasto total;Valor absoluto;2023T1;298.563,15
08 Castilla - La Mancha;Gasto total;Valor absoluto;2022T4;389.960,41
08 Castilla - La Mancha;Gasto total;Valor absoluto;2022T3;453.457,05
08 Castilla - La Mancha;Gasto total;Valor absoluto;2022T2;355.004,98
08 Castilla - La Mancha;Gasto total;Valor absoluto;2022T1;211.078,89
08 Castilla - La Mancha;Gasto total;Valor absoluto;2021T4;295.335,66
08 Castilla - La Mancha;Gasto total;Valor absoluto;2021T3;446.278,70
08 Castilla - La Mancha;Gasto total;Valor absoluto;2021T2;264.191,70
08 Castilla - La Mancha;Gasto total;Valor absoluto;2021T1;93.680,49
08 Castilla - La Mancha;Gasto total;Valor absoluto;2020T4;138.462,72
08 Castilla - La Mancha;Gasto total;Valor absoluto;2020T3;461.956,75
08 Castilla - La Mancha;Gasto total;Valor absoluto;2020T2;79.439,66
08 Castilla - La Mancha;Gasto total;Valor absoluto;2020T1;191.355,29
08 Castilla - La Mancha;Gasto total;Valor absoluto;2019T4;282.267,20
08 Castilla - La Mancha;Gasto total;Valor absoluto;2019T3;415.821,38
08 Castilla - La Mancha;Gasto total;Valor absoluto;2019T2;338.721,36
08 Castilla - La Mancha;Gasto total;Valor absoluto;2019T1;285.783,73
08 Castilla - La Mancha;Gasto total;Valor absoluto;2018T4;303.401,08
08 Castilla - La Mancha;Gasto total;Valor absoluto;2018T3;444.307,26
08 Castilla - La Mancha;Gasto total;Valor absoluto;2018T2;325.702,79
08 Castilla - La Mancha;Gasto total;Valor absoluto;2018T1;233.480,86
08 Castilla - La Mancha;Gasto total;Valor absoluto;2017T4;279.628,75
08 Castilla - La Mancha;Gasto total;Valor absoluto;2017T3;477.713,96
08 Castilla - La Mancha;Gasto total;Valor absoluto;2017T2;319.422,79
08 Castilla - La Mancha;Gasto total;Valor absoluto;2017T1;208.422,55
08 Castilla - La Mancha;Gasto total;Valor absoluto;2016T4;235.978,54
08 Castilla - La Mancha;Gasto total;Valor absoluto;2016T3;401.590,49
08 Castilla - La Mancha;Gasto total;Valor absoluto;2016T2;257.674,61
08 Castilla - La Mancha;Gasto total;Valor absoluto;2016T1;300.459,07
08 Castilla - La Mancha;Gasto total;Valor absoluto;2015T4;329.028,53
