Destino principal;Concepto turístico;Alojamiento principal: Nivel 1;Alojamiento principal: Nivel 2;Motivo principal;Transporte principal;Forma de organización del viaje;Duración del viaje;Comunidad autónoma de residencia;Periodo;Total
02 Aragón;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2015;""
02 Aragón;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2024;1.163.346
02 Aragón;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2023;1.194.028
02 Aragón;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2022;1.335.036
02 Aragón;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2021;1.243.544
02 Aragón;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2020;786.096
02 Aragón;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2019;1.251.648
02 Aragón;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2018;940.815
02 Aragón;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2017;884.111
02 Aragón;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2016;792.800
02 Aragón;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2015;915.423
02 Aragón;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2024;494.474
02 Aragón;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2023;474.517
02 Aragón;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2022;483.367
02 Aragón;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2021;354.237
02 Aragón;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2020;181.836
02 Aragón;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2019;523.943
02 Aragón;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2018;478.657
02 Aragón;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2017;390.490
02 Aragón;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2016;392.327
02 Aragón;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2015;448.008
02 Aragón;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2024;""
02 Aragón;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2023;""
02 Aragón;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2022;""
02 Aragón;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2021;""
02 Aragón;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2020;""
02 Aragón;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2019;""
02 Aragón;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2018;""
02 Aragón;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2017;""
02 Aragón;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2016;""
02 Aragón;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2015;""
02 Aragón;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2024;587.278
02 Aragón;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2023;538.910
02 Aragón;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2022;671.446
02 Aragón;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2021;256.366
02 Aragón;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2020;316.145
02 Aragón;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2019;549.815
02 Aragón;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2018;644.481
02 Aragón;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2017;635.574
02 Aragón;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2016;527.264
02 Aragón;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2015;553.597
02 Aragón;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2024;""
02 Aragón;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2023;""
02 Aragón;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2022;108.078
02 Aragón;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2021;""
02 Aragón;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2020;""
02 Aragón;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2019;88.433
02 Aragón;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2018;66.226
02 Aragón;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2017;53.256
02 Aragón;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2016;""
02 Aragón;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2015;84.066
02 Aragón;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2024;1.257.809
02 Aragón;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2023;1.580.888
02 Aragón;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2022;1.297.017
02 Aragón;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2021;979.691
02 Aragón;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2020;589.610
02 Aragón;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2019;1.672.405
02 Aragón;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2018;1.995.224
02 Aragón;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2017;2.071.239
02 Aragón;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2016;1.714.019
02 Aragón;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2015;924.719
02 Aragón;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2024;2.345.274
02 Aragón;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2023;2.470.720
02 Aragón;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2022;2.428.204
02 Aragón;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2021;2.051.900
02 Aragón;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2020;1.440.211
02 Aragón;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2019;2.437.973
02 Aragón;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2018;2.869.659
02 Aragón;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2017;2.738.160
02 Aragón;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2016;3.218.097
02 Aragón;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2015;2.793.168
02 Aragón;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2024;330.077
02 Aragón;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2023;375.550
02 Aragón;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2022;587.972
02 Aragón;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2021;477.097
02 Aragón;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2020;282.555
02 Aragón;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2019;358.245
02 Aragón;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2018;364.093
02 Aragón;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2017;348.433
02 Aragón;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2016;454.525
02 Aragón;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2015;441.618
02 Aragón;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2024;""
02 Aragón;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2023;""
02 Aragón;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2022;""
02 Aragón;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2021;""
02 Aragón;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2020;""
02 Aragón;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2019;""
02 Aragón;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2018;""
02 Aragón;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2017;""
02 Aragón;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2016;""
02 Aragón;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2015;""
02 Aragón;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2024;""
02 Aragón;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2023;""
02 Aragón;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2022;""
02 Aragón;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2021;""
02 Aragón;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2020;""
02 Aragón;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2019;""
02 Aragón;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2018;""
02 Aragón;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2017;""
02 Aragón;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2016;""
02 Aragón;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2015;""
02 Aragón;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2024;118.870
02 Aragón;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2023;""
02 Aragón;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2022;""
02 Aragón;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2021;39.400
02 Aragón;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2020;""
02 Aragón;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2019;""
02 Aragón;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2018;36.662
02 Aragón;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2017;""
02 Aragón;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2016;38.396
02 Aragón;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2015;65.477
02 Aragón;Viajes;Total;;Salud;Total;Total;Total;Total;2024;""
02 Aragón;Viajes;Total;;Salud;Total;Total;Total;Total;2023;""
02 Aragón;Viajes;Total;;Salud;Total;Total;Total;Total;2022;82.820
02 Aragón;Viajes;Total;;Salud;Total;Total;Total;Total;2021;72.218
02 Aragón;Viajes;Total;;Salud;Total;Total;Total;Total;2020;43.060
02 Aragón;Viajes;Total;;Salud;Total;Total;Total;Total;2019;81.645
02 Aragón;Viajes;Total;;Salud;Total;Total;Total;Total;2018;54.502
02 Aragón;Viajes;Total;;Salud;Total;Total;Total;Total;2017;66.054
02 Aragón;Viajes;Total;;Salud;Total;Total;Total;Total;2016;73.943
02 Aragón;Viajes;Total;;Salud;Total;Total;Total;Total;2015;87.414
02 Aragón;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2024;""
02 Aragón;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2023;""
02 Aragón;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2022;""
02 Aragón;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2021;""
02 Aragón;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2020;""
02 Aragón;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2019;""
02 Aragón;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2018;""
02 Aragón;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2017;""
02 Aragón;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2016;""
02 Aragón;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2015;""
02 Aragón;Viajes;Total;;Otros;Total;Total;Total;Total;2024;139.871
02 Aragón;Viajes;Total;;Otros;Total;Total;Total;Total;2023;263.433
02 Aragón;Viajes;Total;;Otros;Total;Total;Total;Total;2022;480.030
02 Aragón;Viajes;Total;;Otros;Total;Total;Total;Total;2021;339.439
02 Aragón;Viajes;Total;;Otros;Total;Total;Total;Total;2020;201.321
02 Aragón;Viajes;Total;;Otros;Total;Total;Total;Total;2019;180.059
02 Aragón;Viajes;Total;;Otros;Total;Total;Total;Total;2018;212.182
02 Aragón;Viajes;Total;;Otros;Total;Total;Total;Total;2017;196.583
02 Aragón;Viajes;Total;;Otros;Total;Total;Total;Total;2016;283.532
02 Aragón;Viajes;Total;;Otros;Total;Total;Total;Total;2015;235.971
03 Asturias, Principado de;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2024;237.374
03 Asturias, Principado de;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2023;371.001
03 Asturias, Principado de;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2022;320.055
03 Asturias, Principado de;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2021;187.270
03 Asturias, Principado de;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2020;260.323
03 Asturias, Principado de;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2019;216.532
03 Asturias, Principado de;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2018;343.584
03 Asturias, Principado de;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2017;264.215
03 Asturias, Principado de;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2016;206.295
03 Asturias, Principado de;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2015;273.500
03 Asturias, Principado de;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2024;""
03 Asturias, Principado de;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2023;""
03 Asturias, Principado de;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2022;""
03 Asturias, Principado de;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2021;""
03 Asturias, Principado de;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2020;""
03 Asturias, Principado de;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2019;""
03 Asturias, Principado de;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2018;""
03 Asturias, Principado de;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2017;""
03 Asturias, Principado de;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2016;""
03 Asturias, Principado de;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2015;""
03 Asturias, Principado de;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2024;86.258
03 Asturias, Principado de;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2023;229.643
03 Asturias, Principado de;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2022;204.915
03 Asturias, Principado de;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2021;107.707
03 Asturias, Principado de;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2020;191.596
03 Asturias, Principado de;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2019;129.254
03 Asturias, Principado de;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2018;163.468
03 Asturias, Principado de;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2017;136.193
03 Asturias, Principado de;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2016;89.979
03 Asturias, Principado de;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2015;158.066
03 Asturias, Principado de;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2024;130.071
03 Asturias, Principado de;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2023;120.134
03 Asturias, Principado de;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2022;105.329
03 Asturias, Principado de;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2021;77.163
03 Asturias, Principado de;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2020;65.345
03 Asturias, Principado de;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2019;70.878
03 Asturias, Principado de;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2018;133.628
03 Asturias, Principado de;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2017;116.370
03 Asturias, Principado de;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2016;109.942
03 Asturias, Principado de;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2015;104.484
03 Asturias, Principado de;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2024;4.186.267
03 Asturias, Principado de;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2023;4.387.796
03 Asturias, Principado de;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2022;3.732.520
03 Asturias, Principado de;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2021;2.969.305
03 Asturias, Principado de;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2020;2.480.869
03 Asturias, Principado de;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2019;4.628.003
03 Asturias, Principado de;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2018;4.515.560
03 Asturias, Principado de;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2017;4.549.136
03 Asturias, Principado de;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2016;3.958.778
03 Asturias, Principado de;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2015;4.475.007
03 Asturias, Principado de;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2024;2.559.055
03 Asturias, Principado de;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2023;2.543.259
03 Asturias, Principado de;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2022;2.212.182
03 Asturias, Principado de;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2021;1.849.341
03 Asturias, Principado de;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2020;1.458.935
03 Asturias, Principado de;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2019;2.487.297
03 Asturias, Principado de;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2018;2.385.926
03 Asturias, Principado de;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2017;2.622.263
03 Asturias, Principado de;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2016;2.096.777
03 Asturias, Principado de;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2015;2.329.960
03 Asturias, Principado de;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2024;294.131
03 Asturias, Principado de;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2023;315.463
03 Asturias, Principado de;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2022;351.666
03 Asturias, Principado de;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2021;336.289
03 Asturias, Principado de;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2020;275.439
03 Asturias, Principado de;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2019;317.086
03 Asturias, Principado de;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2018;192.775
03 Asturias, Principado de;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2017;206.726
03 Asturias, Principado de;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2016;293.692
03 Asturias, Principado de;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2015;423.959
03 Asturias, Principado de;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2024;660.084
